gene,total,mean,var,sd,min,max,median
CNAG_02188,4889,162.96666666666667,11010.240229885057,104.92969184118029,55,417,119.5
CNAG_02189,91084,3036.133333333333,1346174.740229885,1160.2477064100947,1183,5002,2525.5
CNAG_02190,11667,388.9,12124.85172413793,110.11290443966107,180,572,409
CNAG_02191,10540,351.3333333333333,11735.67816091954,108.33133508325068,121,568,371
CNAG_02192,3674,122.46666666666667,14508.740229885057,120.45223214986535,18,474,76.5
CNAG_02193,14773,492.43333333333334,15338.874712643677,123.85021078966187,272,757,488
CNAG_02194,5975,199.16666666666666,4760.4885057471265,68.99629342035068,114,453,178
CNAG_02195,7416,247.2,6350.165517241379,79.68792579331814,140,407,224.5
CNAG_02196,12356,411.8666666666667,5501.636781609195,74.17301922942868,221,535,406
CNAG_02197,21054,701.8,18703.61379310345,136.76115600967788,381,1004,711.5
CNAG_02198,12519,417.3,12262.975862068966,110.73832156064569,209,621,432.5
CNAG_02199,3401,113.36666666666666,607.8954022988506,24.655534922180266,55,146,112.5
CNAG_02200,24411,813.7,104216.01034482759,322.82504603086113,332,1440,750.5
CNAG_02201,3766,125.53333333333333,2693.154022988506,51.895606971963495,51,246,118
CNAG_02202,37207,1240.2333333333333,162900.39195402298,403.609206973804,538,2037,1288.5
CNAG_02203,5733,191.1,2287.6103448275862,47.82896972366838,91,265,189
CNAG_02204,12823,427.43333333333334,22303.42643678161,149.34331734892461,169,687,429
CNAG_02205,4303,143.43333333333334,5159.702298850575,71.83106778303225,55,332,124.5
CNAG_02206,328,10.933333333333334,35.44367816091954,5.953459344021721,2,23,9.5
CNAG_02207,3390,113,500.41379310344826,22.369930556518234,55,154,117.5
CNAG_02208,76513,2550.4333333333334,768504.5988505747,876.6439407482235,796,3934,2430
CNAG_02209,48745,1624.8333333333333,348024.1436781609,589.9357114789381,696,3243,1650.5
CNAG_02210,3447,114.9,657.6793103448276,25.645259022767302,67,164,115
CNAG_02211,5538,184.6,7602.455172413793,87.19205911328045,45,341,159.5
CNAG_02212,73053,2435.1,708319.8862068965,841.6174227087367,955,4893,2516
CNAG_02213,21496,716.5333333333333,43633.42988505747,208.88616489623593,316,1100,704
CNAG_02214,12410,413.6666666666667,90300.29885057472,300.5000812821433,100,1052,275.5
CNAG_02215,3320,110.66666666666667,1920.9885057471265,43.82908287595266,52,258,101.5
CNAG_02216,13055,435.1666666666667,47203.86781609195,217.26451117495455,183,913,339.5
CNAG_02217,32811,1093.7,1602726.5620689655,1265.988373591545,35,3838,564.5
CNAG_02218,3437,114.56666666666666,898.3919540229886,29.973187251658583,52,155,120
CNAG_02219,4312,143.73333333333332,4021.305747126437,63.41376622726675,59,277,135.5
CNAG_02220,11835,394.5,19526.741379310344,139.73811713097592,232,742,372
CNAG_02221,6632,221.06666666666666,3028.47816091954,55.031610560836214,109,322,234.5
CNAG_02222,6898,229.93333333333334,3578.3402298850574,59.819229599561524,87,348,240.5
CNAG_02223,14524,484.1333333333333,16922.32643678161,130.08584256859626,226,765,482
CNAG_02224,2306,76.86666666666666,377.49885057471266,19.429329648104503,31,111,77.5
CNAG_02225,3347,111.56666666666666,10728.598850574712,103.5789498429807,10,401,61.5
CNAG_02226,4799,159.96666666666667,24279.4816091954,155.81874601342227,15,526,58
CNAG_02227,7134,237.8,5498.165517241379,74.14961575922952,100,376,230.5
CNAG_02228,8278,275.93333333333334,8430.133333333333,91.81575754375353,127,454,261.5
CNAG_02229,7354,245.13333333333333,5181.498850574712,71.98262881122578,111,358,229
CNAG_02230,12362,412.06666666666666,128440.82298850575,358.3864157421508,37,1253,258.5
CNAG_02231,13892,463.06666666666666,47565.581609195404,218.09534981102968,154,1015,386
CNAG_02232,9838,327.93333333333334,4970.685057471264,70.503085446463,175,451,339.5
CNAG_02233,11077,369.23333333333335,21566.87471264368,146.85664681124814,167,701,338
CNAG_02234,581713,19390.433333333334,60442946.667816095,7774.506200898942,8144,37368,19247.5
CNAG_02235,4703,156.76666666666668,4316.7367816091955,65.70187806759557,62,299,164
CNAG_02236,11472,382.4,7496.5931034482755,86.58286841776655,172,557,395.5
CNAG_02237,36496,1216.5333333333333,146564.25747126437,382.83711610979464,578,2025,1147
CNAG_02238,5906,196.86666666666667,1853.222988505747,43.04907651164827,102,262,200
CNAG_02239,13421,447.3666666666667,12732.033333333333,112.83631212217693,211,669,445.5
CNAG_02240,5612,187.06666666666666,3259.5816091954025,57.09274567924898,103,314,172.5
CNAG_02253,59,1.9666666666666666,5.274712643678161,2.2966742571984735,0,8,1
CNAG_02254,1531,51.03333333333333,1982.2402298850575,44.52235651765366,6,140,23
CNAG_02255,1258,41.93333333333333,771.4436781609195,27.77487494410946,13,123,32
CNAG_02257,266828,8894.266666666666,3540563.3747126437,1881.6384814072665,4869,12749,8874
CNAG_02258,5064,168.8,3127.1310344827584,55.92075674097015,73,281,167.5
CNAG_02259,17852,595.0666666666667,16878.891954022987,129.9187898420509,305,826,595
CNAG_02260,7257,241.9,2332.506896551724,48.2960339629635,111,320,247.5
CNAG_02261,9737,324.56666666666666,11490.94367816092,107.19581931288607,152,541,313
CNAG_02262,13663,455.43333333333334,12398.52988505747,111.34868604998206,237,723,459
CNAG_02263,9517,317.23333333333335,57329.35747126437,239.43549751710663,35,889,222
CNAG_02264,1897,63.233333333333334,2634.667816091954,51.32901534309765,5,175,42
CNAG_02265,14140,471.3333333333333,7684.367816091954,87.66052598571352,283,663,473.5
CNAG_02266,345120,11504,17352599.79310345,4165.645183294354,3655,21742,11154
CNAG_02267,25764,858.8,44358.71724137931,210.61509262486226,446,1210,899.5
CNAG_02268,3194,106.46666666666667,1873.7057471264368,43.286322864461894,36,199,104.5
CNAG_02269,22449,748.3,66362.76896551724,257.6097221874928,319,1284,703
CNAG_02270,5457,181.9,6317.81724137931,79.48469815869788,32,342,188.5
CNAG_02280,9841,328.03333333333336,4946.998850574712,70.33490492333598,172,449,336
CNAG_02281,11019,367.3,9598.21724137931,97.9704916869325,181,553,363.5
CNAG_02282,4082,136.06666666666666,1156.8229885057472,34.012100618834864,58,211,143
CNAG_02283,2013,67.1,1145.1965517241379,33.84075282442957,23,148,56
CNAG_02284,2328,77.6,1323.4206896551725,36.37884948229084,21,150,69
CNAG_02285,165190,5506.333333333333,2773004.7816091953,1665.2341521867713,2894,9082,5751.5
CNAG_02286,7552,251.73333333333332,1956.5471264367816,44.23287382068659,109,330,259
CNAG_02287,2774,92.46666666666667,331.15402298850574,18.19763784089863,51,140,93
CNAG_02288,3053,101.76666666666667,4592.943678160919,67.77125997176768,27,263,76.5
CNAG_02289,3280,109.33333333333333,1623.5402298850574,40.29317845349331,50,189,95.5
CNAG_02290,15356,511.8666666666667,12626.533333333333,112.36784830783819,275,731,529.5
CNAG_02291,22188,739.6,38085.69655172414,195.15557012733237,416,1126,722.5
CNAG_02292,39313,1310.4333333333334,88891.97816091953,298.1475778216545,725,1812,1309.5
CNAG_02293,2498,83.26666666666667,290.5471264367816,17.04544298153561,53,113,83.5
CNAG_02294,19295,643.1666666666666,30563.385057471263,174.82386867207597,311,1098,629.5
CNAG_02295,1825,60.833333333333336,2504.419540229885,50.044175887208745,14,186,36
CNAG_02296,10505,350.1666666666667,4131.040229885058,64.2731688178283,185,505,355
CNAG_02297,6276,209.2,21859.751724137932,147.8504370103042,47,579,131.5
CNAG_02298,7553,251.76666666666668,11642.736781609196,107.90151426930576,85,481,207
CNAG_02299,7970,265.6666666666667,4301.954022988506,65.58928283636364,118,424,259.5
CNAG_02300,69816,2327.2,466845.7517241379,683.2611153315678,943,4289,2390
CNAG_02301,58997,1966.5666666666666,733708.7367816092,856.5679989245508,597,4276,1997.5
CNAG_02302,1624,54.13333333333333,211.98160919540229,14.55958822204125,26,85,54
CNAG_02303,16981,566.0333333333333,20184.447126436782,142.0719786813599,329,866,527
CNAG_02304,5448,181.6,1084.3862068965518,32.93001984354932,111,254,181.5
CNAG_02305,4194,139.8,2163.958620689655,46.518368637449605,77,236,132
CNAG_02306,7962,265.4,3519.1448275862067,59.32238049493805,132,375,261
CNAG_02307,9378,312.6,7480.110344827586,86.4876311667026,146,440,298.5
CNAG_02308,11961,398.7,9508.768965517242,97.51291691625906,198,581,404.5
CNAG_02309,10515,350.5,8458.672413793103,91.97104116945238,169,506,353.5
CNAG_02310,7973,265.76666666666665,2105.4954022988504,45.885677529037864,175,333,261
CNAG_02311,207,6.9,26.989655172413794,5.195156895841914,0,18,5
CNAG_02312,9193,306.43333333333334,28426.46091954023,168.60148551996875,116,693,254.5
CNAG_02313,13490,449.6666666666667,66491.47126436782,257.8594021252043,137,963,336
CNAG_02314,4917,163.9,1835.748275862069,42.84563310142667,78,266,172
CNAG_02315,214550,7151.666666666667,4335524.781609195,2082.1923017841546,2405,10787,7468.5
CNAG_02316,21310,710.3333333333334,34386.7816091954,185.43673209263423,246,1091,716
CNAG_02317,1703,56.766666666666666,869.6333333333333,29.489546170352188,14,125,57.5
CNAG_02318,8147,271.56666666666666,3870.322988505747,62.21191998729622,149,377,278
CNAG_02319,4359,145.3,1541.3896551724138,39.26053559456893,63,221,150.5
CNAG_02321,531,17.7,168.9758620689655,12.999071584885034,1,45,13.5
CNAG_02322,1813,60.43333333333333,198.11609195402298,14.075371822940344,35,82,59
CNAG_02323,3964,132.13333333333333,1421.3609195402298,37.700940565723684,74,256,133
CNAG_02324,7040,234.66666666666666,2799.1264367816093,52.906771180838554,126,310,240
CNAG_02325,7308,243.6,6580.386206896552,81.11957967652786,104,421,251.5
CNAG_02326,28303,943.4333333333333,68660.11609195403,262.0307540956863,416,1476,976.5
CNAG_02327,12808,426.93333333333334,30942.96091954023,175.90611393450834,191,995,396.5
CNAG_02328,32246,1074.8666666666666,97065.49885057472,311.55336437049544,433,1527,1019.5
CNAG_02330,386863,12895.433333333332,29577823.633333333,5438.5497729940225,5521,25893,13448
CNAG_02331,1666245,55541.5,451889534.7413793,21257.693542371413,19568,108356,59323
CNAG_02332,4896,163.2,966.1655172413793,31.08320313676471,89,217,165
CNAG_02333,3151,105.03333333333333,560.1022988505747,23.666480491416014,58,144,105
CNAG_02334,424,14.133333333333333,105.15402298850574,10.254463564151258,2,39,11
CNAG_02335,32271,1075.7,873896.9758620689,934.8245695648296,263,3459,765.5
CNAG_02336,2228,74.26666666666667,364.2712643678161,19.085891762446316,29,112,71.5
CNAG_02337,21567,718.9,168086.09310344828,409.9830400192772,311,1888,569.5
CNAG_02338,225260,7508.666666666667,6393292.643678161,2528.4961229312103,3100,14882,7261.5
CNAG_02339,91,3.033333333333333,7.3436781609195405,2.7099221687936983,0,12,3
CNAG_02340,12207,406.9,7920.368965517241,88.99645479184686,235,593,402
CNAG_02341,14191,473.03333333333336,10754.585057471264,103.70431551999783,239,710,478
CNAG_02342,17237,574.5666666666667,66638.87471264368,258.1450652494517,196,999,526.5
CNAG_02343,7802,260.06666666666666,8665.374712643677,93.08799446031522,141,509,234
CNAG_02344,2759,91.96666666666667,5352.516091954023,73.16089182038463,15,256,51
CNAG_02345,3142,104.73333333333333,756.5471264367816,27.505401768321466,57,155,103.5
CNAG_02347,18485,616.1666666666666,156289.591954023,395.3347846496979,179,1826,488.5
CNAG_02348,3759,125.3,1853.1137931034482,43.04780822647592,69,217,116.5
CNAG_02349,5357,178.56666666666666,9640.598850574712,98.18655127141757,82,429,121.5
CNAG_02350,9451,315.03333333333336,4402.929885057471,66.35457697143032,160,435,315.5
CNAG_02351,10524,350.8,25420.78620689655,159.43897329980695,159,719,273.5
CNAG_02353,2559,85.3,1081.3206896551724,32.883440964339066,32,149,83.5
CNAG_02354,26947,898.2333333333333,101193.21954022988,318.10881713688775,281,1601,876.5
CNAG_02355,3646,121.53333333333333,3430.671264367816,58.57193239400435,41,248,103
CNAG_02356,8060,268.6666666666667,2530.574712643678,50.30481798638852,155,369,273
CNAG_02357,3748,124.93333333333334,2226.409195402299,47.1848407372781,53,216,117
CNAG_02358,4802,160.06666666666666,1242.3402298850574,35.246847091407446,85,231,163.5
CNAG_02359,777607,25920.233333333334,60811795.63333333,7798.19181819307,12019,40089,28012.5
CNAG_02360,43004,1433.4666666666667,728780.8781609195,853.6866393243598,473,2994,948
CNAG_02361,9268,308.93333333333334,10325.44367816092,101.61419033855911,128,546,295.5
CNAG_02362,6324,210.8,15709.544827586207,125.33772308282215,75,488,178.5
CNAG_02363,602,20.066666666666666,83.5816091954023,9.1422978071928,4,36,19
CNAG_02364,2958,98.6,1176.0413793103448,34.293459716254134,58,173,88
CNAG_02365,1168,38.93333333333333,334.9609195402299,18.301937589780756,14,80,36
CNAG_02366,20232,674.4,74384.66206896551,272.7355166988075,258,1334,577.5
CNAG_02367,188878,6295.933333333333,3435855.0298850574,1853.6059532395382,3405,10692,6055
CNAG_02368,2934,97.8,436.2344827586207,20.886227106842938,66,141,95.5
CNAG_02371,5106,170.2,1839.6137931034482,42.89071919545589,99,251,170.5
CNAG_02372,11748,391.6,9090.31724137931,95.34315518892434,154,641,380
CNAG_02373,4834,161.13333333333333,900.3954022988506,30.00658931466305,95,218,166
CNAG_02374,5178,172.6,789.0068965517241,28.089266571979486,120,236,166.5
CNAG_02375,6261,208.7,2126.2172413793105,46.11092323277978,119,285,213
CNAG_02376,17134,571.1333333333333,26052.8091954023,161.40882626238968,294,859,560.5
CNAG_02377,44073,1469.1,163539.74827586208,404.40048006383734,784,2303,1460
CNAG_02378,108270,3609,1357312.0689655172,1165.0373680554274,1497,5890,3805.5
CNAG_02381,202,6.733333333333333,34.89195402298851,5.906941173144397,0,23,4.5
CNAG_02382,30227,1007.5666666666667,115154.46091954023,339.34416293718715,379,1582,1068.5
CNAG_02383,4894,163.13333333333333,1068.3264367816091,32.68526329680716,95,238,162.5
CNAG_02384,2952,98.4,2583.213793103448,50.8253262960844,27,235,84
CNAG_02385,5739,191.3,5607.18275862069,74.8811241810691,57,323,179
CNAG_02386,4621,154.03333333333333,2648.1022988505747,51.45971530090868,84,293,147
CNAG_02387,8403,280.1,5048.024137931035,71.04944854065396,157,411,265.5
CNAG_02388,4216,140.53333333333333,704.1885057471264,26.536550373911197,77,174,145.5
CNAG_02389,2025,67.5,835.7068965517242,28.908595547894127,21,133,69.5
CNAG_02392,3866,128.86666666666667,6188.395402298851,78.66635495749661,49,317,96.5
CNAG_02393,23910,797,43038.48275862069,207.45718295258106,500,1169,792.5
CNAG_02394,18609,620.3,21367.458620689657,146.17612192382742,330,894,581
CNAG_02395,7015,233.83333333333334,3777.522988505747,61.46155699708353,135,337,221
CNAG_02396,11747,391.56666666666666,8622.94367816092,92.85980658046257,170,619,398
CNAG_02397,1271,42.36666666666667,138.99885057471263,11.78977737596061,20,63,42
CNAG_02398,7677,255.9,36534.43793103448,191.13983868109358,45,596,176.5
CNAG_02399,38494,1283.1333333333334,135195.49885057472,367.68940540974893,591,1933,1254.5
CNAG_02400,25580,852.6666666666666,44826.09195402299,211.7217323611891,501,1327,816.5
CNAG_02401,4596,153.2,1122.510344827586,33.503885518363184,99,215,145
CNAG_02402,5326,177.53333333333333,3406.9471264367817,58.36905966723108,71,277,177.5
CNAG_02403,67208,2240.266666666667,694201.8574712643,833.1877684359416,783,3989,2256.5
CNAG_02404,31428,1047.6,58865.83448275862,242.62282349927145,549,1477,1048
CNAG_02405,2017,67.23333333333333,1177.0816091954023,34.308622956851565,24,142,61.5
CNAG_02406,1685,56.166666666666664,185.59195402298852,13.623213792016497,30,85,59
CNAG_02407,4487,149.56666666666666,9950.598850574712,99.75268843782965,28,432,123.5
CNAG_02408,2346,78.2,691.4068965517241,26.294617254330287,27,135,75.5
CNAG_02409,12584,419.46666666666664,61921.49885057471,248.84030792975383,112,997,275.5
CNAG_02412,13241,441.3666666666667,18716.654022988507,136.80882289892165,225,728,447.5
CNAG_02413,17517,583.9,15770.368965517242,125.58012966037757,319,846,577.5
CNAG_02414,11043,368.1,8104.644827586207,90.0258008994433,134,539,361
CNAG_02415,10916,363.8666666666667,13673.498850574713,116.93373700765196,216,617,334
CNAG_02416,114420,3814,814988.8965517242,902.7673546112111,1899,6052,3963.5
CNAG_02417,1365,45.5,1075.155172413793,32.78955889324821,5,130,36.5
CNAG_02418,53491,1783.0333333333333,356673.4816091954,597.2214678067052,916,3375,1855.5
CNAG_02419,9556,318.53333333333336,6017.222988505747,77.570761170081,163,491,316
CNAG_02420,833,27.766666666666666,108.87471264367817,10.434304607575829,11,50,26.5
CNAG_02421,57870,1929,356600.8275862069,597.1606380080714,755,3506,2040.5
CNAG_02422,6306,210.2,3351.8206896551724,57.89491074054068,88,306,213
CNAG_02423,13567,452.23333333333335,52349.49540229885,228.80012107142525,186,1030,408
CNAG_02424,4647,154.9,1773.9551724137932,42.118347218448555,77,244,156
CNAG_02425,2941,98.03333333333333,890.9988505747126,29.849603859594396,35,143,104
CNAG_02426,19091,636.3666666666667,12779.136781609195,113.04484411776238,356,846,647
CNAG_02427,5392,179.73333333333332,6850.754022988505,82.769281880348,49,317,169
CNAG_02428,4648,154.93333333333334,1435.4436781609195,37.88724954600056,88,232,152.5
CNAG_02430,1555,51.833333333333336,1246.557471264368,35.30662078512142,12,124,38
CNAG_02431,1541,51.36666666666667,324.03333333333336,18.000925902112183,25,92,50.5
CNAG_02432,9871,329.03333333333336,7738.929885057471,87.97118781201873,176,519,307
CNAG_02433,3481,116.03333333333333,1914.9298850574712,43.75991184928817,41,216,106.5
CNAG_02434,49356,1645.2,328402.78620689653,573.0643822528988,663,2963,1594
CNAG_02435,19130,637.6666666666666,38472.64367816092,196.1444459528766,350,1098,617.5
CNAG_02436,5323,177.43333333333334,2091.909195402299,45.73739384138867,95,274,177.5
CNAG_02437,15818,527.2666666666667,34376.685057471266,185.40950638376466,194,1014,514
CNAG_02438,1043,34.766666666666666,741.9091954022989,27.23801012192886,5,98,24
CNAG_02439,1359,45.3,910.3551724137931,30.172092609127944,14,132,34
CNAG_02440,47414,1580.4666666666667,179102.53333333333,423.20507243336925,791,2475,1644
CNAG_02441,1274,42.46666666666667,1167.222988505747,34.16464530045273,10,145,26.5
CNAG_02442,8504,283.46666666666664,4538.947126436781,67.37170865012095,132,423,295.5
CNAG_02443,114134,3804.4666666666667,1235712.464367816,1111.6260452003705,1334,5455,3925.5
CNAG_02444,9463,315.43333333333334,31150.667816091955,176.49551783570016,67,710,246.5
CNAG_02445,8973,299.1,4536.231034482758,67.35154812239105,115,435,304
